Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc/zones/us-central1-a/instances/gc1pwapusql01","compute.Instance","adtgcp-ent-prd-core-sqldb-e7bc","gc1pwapusql01","2026-05-28T21:54:21Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","req0402628","us-central1-a","{application_support_group:data_protection_support,managed_by:terraform,application_name:shared_services,backup_type:snapshot,goog-terraform-provisioned:true,backup_tier:tier0,servicenow_request:req0402628}","[eprdsensitive,oradb,sqldb]","{deletionProtection:TRUE,hasFullApiAccess:true,id:8734011102632150882,internalIPs:[10.113.16.38],machineType:n2-highmem-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc/zones/us-central1-a/instances/gc1pwjstsql01","compute.Instance","adtgcp-ent-prd-core-sqldb-e7bc","gc1pwjstsql01","2026-05-28T21:52:14Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","req0402628","us-central1-a","{servicenow_request:req0402628,backup_type:snapshot,application_support_group:data_protection_support,backup_tier:tier0,goog-terraform-provisioned:true,application_name:shared_services,managed_by:terraform}","[eprdsensitive,sqldb]","{deletionProtection:TRUE,hasFullApiAccess:true,id:5208266513700947939,internalIPs:[10.113.16.36],machineType:n2-highmem-64,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst-dvps-6c29/zones/us-central1-a/instances/gc1twtstdny02","compute.Instance","adtgcp-ent-tst-dvps-6c29","gc1twtstdny02","2026-05-26T23:36:39Z","null","TERMINATED","[folders/1025082091843,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst-dvps-6c29","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","","us-central1-a","{application_name:development_sandbox,application_support_group:cloud_support_services}","[denydns]","{deletionProtection:FALSE,hasFullApiAccess:false,id:5537539709002813544,internalIPs:[100.73.23.131],machineType:e2-medium,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-ss-its-gsrv-8bc2/global/networks/adtgcp-gsrv-tstgke-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc/zones/us-central1-a/instances/gc1pwhypsql01","compute.Instance","adtgcp-ent-prd-core-sqldb-e7bc","gc1pwhypsql01","2026-05-26T21:45:59Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","req0401580","us-central1-a","{servicenow_request:req0401580,managed_by:terraform,backup_type:snapshot,backup_tier:tier0,application_name:shared_services,goog-terraform-provisioned:true,application_support_group:data_protection_support}","[eprdsensitive,smb,sqldb]","{deletionProtection:TRUE,hasFullApiAccess:true,id:5071209820908661371,internalIPs:[10.113.16.34],machineType:n2-standard-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-jbox-d26a/zones/us-central1-a/instances/gc1plmmbjmp01","compute.Instance","adtgcp-ent-prd-core-jbox-d26a","gc1plmmbjmp01","2026-05-26T21:13:54Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-jbox-d26a","[]","[]","jump server to access DB servers hosted in Exadata custom golden image","us-central1-a","{goog-terraform-provisioned:true,managed_by:terraform,servicenow_request:req0397025}","[eprdgreen,eprdvm]","{deletionProtection:TRUE,hasFullApiAccess:true,id:1010236797075829758,internalIPs:[10.113.7.241],machineType:n1-standard-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst-core-jbox-4920/zones/us-central1-a/instances/gc1tlmmbjmp001","compute.Instance","adtgcp-ent-tst-core-jbox-4920","gc1tlmmbjmp001","2026-05-26T19:42:15Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst-core-jbox-4920","[]","[]","jump server to access DB servers hosted in Exadata custom golden image","us-central1-a","{goog-terraform-provisioned:true,managed_by:terraform,servicenow_request:req0397025}","[etstgreen,etstvm]","{deletionProtection:FALSE,hasFullApiAccess:true,id:655569660168568,internalIPs:[10.121.3.196],machineType:n1-standard-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc/zones/us-central1-b/instances/gc1pwdspssql03","compute.Instance","adtgcp-ent-prd-core-sqldb-e7bc","gc1pwdspssql03","2026-05-22T17:44:58Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-sqldb-e7bc","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","req0399521","us-central1-b","{backup_type:snapshot,managed_by:terraform,application_name:shared_services,goog-terraform-provisioned:true,backup_tier:tier0,application_support_group:data_protection_support,servicenow_request:req0399521}","[eprdsensitive,sqldb]","{deletionProtection:TRUE,hasFullApiAccess:true,id:6831525828149192950,internalIPs:[10.113.16.33],machineType:n2-standard-4,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020/zones/us-central1-a/instances/vplcmws01","compute.Instance","adtgcp-ent-prd-core-cm8-5020","vplcmws01","2026-05-22T04:34:30Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020","[]","[]","","us-central1-a","{}","[entssl,eprdsensitive]","{deletionProtection:TRUE,hasFullApiAccess:false,id:4693991351629537849,internalIPs:[10.113.16.31],machineType:n2-highmem-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020/zones/us-central1-c/instances/vplcmws02","compute.Instance","adtgcp-ent-prd-core-cm8-5020","vplcmws02","2026-05-22T04:33:15Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020","[]","[]","","us-central1-c","{}","[entssl,eprdsensitive]","{deletionProtection:TRUE,hasFullApiAccess:false,id:4822332580821099109,internalIPs:[10.113.16.30],machineType:n2-highmem-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020/zones/us-central1-a/instances/vpwdcr02","compute.Instance","adtgcp-ent-prd-core-cm8-5020","vpwdcr02","2026-05-22T04:30:17Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020","[]","[]","","us-central1-a","{}","[eprdsensitive]","{deletionProtection:TRUE,hasFullApiAccess:false,id:4006589081514566966,internalIPs:[10.113.16.29],machineType:n2-custom-8-20480,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-mv-e517/zones/us-central1-a/instances/vpwkfmva02","compute.Instance","adtgcp-ent-prd-core-mv-e517","vpwkfmva02","2026-05-22T04:30:16Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-mv-e517","[]","[]","","us-central1-a","{}","[eprdsensitive,mkview]","{deletionProtection:TRUE,hasFullApiAccess:false,id:5694861483425555767,internalIPs:[10.113.16.28],machineType:n2-custom-8-16384,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-mv-e517/zones/us-central1-a/instances/vpwkfmvcs02","compute.Instance","adtgcp-ent-prd-core-mv-e517","vpwkfmvcs02","2026-05-22T04:30:04Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-mv-e517","[]","[]","","us-central1-a","{}","[eprdsensitive,mkview]","{deletionProtection:TRUE,hasFullApiAccess:false,id:2134433289822430500,internalIPs:[10.113.16.27],machineType:n2-custom-8-16384,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020/zones/us-central1-a/instances/vpwdcr03","compute.Instance","adtgcp-ent-prd-core-cm8-5020","vpwdcr03","2026-05-22T04:30:00Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-cm8-5020","[]","[]","","us-central1-a","{}","[eprdsensitive]","{deletionProtection:TRUE,hasFullApiAccess:false,id:6094605776270288167,internalIPs:[10.113.16.26],machineType:n2-custom-8-20480,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-core-mv-e517/zones/us-central1-a/instances/vpwkfmva01","compute.Instance","adtgcp-ent-prd-core-mv-e517","vpwkfmva01","2026-05-22T04:28:12Z","null","RUNNING","[folders/775472939236,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-core-mv-e517","[]","[]","","us-central1-a","{}","[eprdsensitive,mkview]","{deletionProtection:TRUE,hasFullApiAccess:false,id:4950143110968665525,internalIPs:[10.113.16.25],machineType:n2-custom-8-16384,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-cs-its-cor-ds-dd5f/zones/us-central1-b/instances/gc1pwdmzdc02","compute.Instance","adtgcp-cs-its-cor-ds-dd5f","gc1pwdmzdc02","2026-05-21T23:08:53Z","null","RUNNING","[folders/720994578249,folders/821996821029,folders/33894390649]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-cs-its-cor-ds-dd5f","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","DC02 in DMZ","us-central1-b","{application_support_group:directory_services,application_name:shared_services,goog-terraform-provisioned:true,servicenow_request:ctask0036067,managed_by:terraform}","[allow-rdp,cordmz,dmzad,dmzsilver,gcpsrvkms]","{deletionProtection:FALSE,hasFullApiAccess:true,id:4556489970807877226,internalIPs:[10.116.119.4],machineType:e2-highmem-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-corenetwork-1583/global/networks/adtgcp-cs-core-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-eim-ml-hv/zones/us-central1-a/instances/ai-engineering-instance2","compute.Instance","adtgcp-ent-dev-eim-ml-hv","ai-engineering-instance2","2026-05-21T13:53:41Z","null","TERMINATED","[folders/1077504963369,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-eim-ml-hv","[]","[{tagKey:433637338589/vertex-workbench-instances,tagValue:433637338589/vertex-workbench-instances/prod,tagValueId:tagValues/964956543331}]","","us-central1-a","{notebooks-product:workbench-instances,resource-name:ai-engineering-instance2,consumer-project-number:606284977465,consumer-project-id:adtgcp-ent-dev-eim-ml-hv}","[deeplearning-vm,edevsensitive,edevvm,notebook-instance]","{deletionProtection:FALSE,hasFullApiAccess:true,id:8634542675122630794,internalIPs:[10.118.8.161],machineType:e2-standard-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-859a/global/networks/adtgcp-ent-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-eim-ml-hv/zones/us-central1-a/instances/ai-engineering-instance","compute.Instance","adtgcp-ent-dev-eim-ml-hv","ai-engineering-instance","2026-05-21T13:52:16Z","null","RUNNING","[folders/1077504963369,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-eim-ml-hv","[]","[{tagKey:433637338589/vertex-workbench-instances,tagValue:433637338589/vertex-workbench-instances/prod,tagValueId:tagValues/964956543331}]","","us-central1-a","{consumer-project-id:adtgcp-ent-dev-eim-ml-hv,resource-name:ai-engineering-instance,notebooks-product:workbench-instances,consumer-project-number:606284977465}","[deeplearning-vm,edevsensitive,edevvm,notebook-instance]","{deletionProtection:FALSE,hasFullApiAccess:true,id:6818004613969654015,internalIPs:[10.118.8.160],machineType:e2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-859a/global/networks/adtgcp-ent-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prd-ctx-xnpp-fac7/zones/us-central1-a/instances/gc1pwctxmmtst01","compute.Instance","adtgcp-ent-prd-ctx-xnpp-fac7","gc1pwctxmmtst01","2026-05-19T21:09:31Z","null","RUNNING","[folders/454622798693,folders/335889798610,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prd-ctx-xnpp-fac7","[]","[]","","us-central1-a","{citrixprovisioningschemeid:0e87e770-4cfa-4964-8cd2-cddbc77d68e4,goog-ops-agent-policy:v2-template-1-7-0,citrixresource:internal}","[eprdgreen,smb]","{deletionProtection:TRUE,hasFullApiAccess:true,id:6084454968958480229,internalIPs:[10.113.7.227],machineType:n2-standard-4,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-prd-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst3-core-cpq-1ab4/zones/us-central1-a/instances/vtlcpqapp301","compute.Instance","adtgcp-ent-tst3-core-cpq-1ab4","vtlcpqapp301","2026-05-19T01:35:06Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst3-core-cpq-1ab4","[]","[]","","us-central1-a","{}","[entssl,etstsensitive]","{deletionProtection:FALSE,hasFullApiAccess:false,id:8214190510716616869,internalIPs:[10.121.8.114],machineType:n2-custom-6-49152,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst-core-mmb-3a23/zones/us-central1-a/instances/vtwmasrecv01","compute.Instance","adtgcp-ent-tst-core-mmb-3a23","vtwmasrecv01","2026-05-19T01:25:39Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst-core-mmb-3a23","[]","[]","","us-central1-a","{}","[entssl,etstsensitive]","{deletionProtection:FALSE,hasFullApiAccess:false,id:5175605623876092668,internalIPs:[10.121.8.113],machineType:e2-highcpu-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst3-core-vtx-7066/zones/us-central1-a/instances/vtlvtxt03","compute.Instance","adtgcp-ent-tst3-core-vtx-7066","vtlvtxt03","2026-05-19T01:24:12Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst3-core-vtx-7066","[]","[]","","us-central1-a","{}","[entssl,etstgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:2050758977480164691,internalIPs:[10.121.0.59],machineType:n2-custom-4-20480,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prf-core-vtx-54d5/zones/us-central1-a/instances/vtlvtxprf01","compute.Instance","adtgcp-ent-prf-core-vtx-54d5","vtlvtxprf01","2026-05-19T01:18:34Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prf-core-vtx-54d5","[]","[]","","us-central1-a","{}","[entssl,etstgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:6212580509187703941,internalIPs:[10.121.0.58],machineType:n2-custom-6-36864,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-sba-core-vtx-6c8c/zones/us-central1-a/instances/vdlsbavtx101","compute.Instance","adtgcp-ent-sba-core-vtx-6c8c","vdlsbavtx101","2026-05-19T00:57:08Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-sba-core-vtx-6c8c","[]","[]","","us-central1-a","{}","[entssl,etstdmz]","{deletionProtection:FALSE,hasFullApiAccess:false,id:4104363685590731659,internalIPs:[10.121.32.10],machineType:e2-custom-2-12288,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prf-core-vtx-54d5/zones/us-central1-a/instances/vtlvtxprf02","compute.Instance","adtgcp-ent-prf-core-vtx-54d5","vtlvtxprf02","2026-05-19T00:53:00Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prf-core-vtx-54d5","[]","[]","","us-central1-a","{}","[entssl,etstgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:3014375512138451588,internalIPs:[10.121.0.57],machineType:n2-custom-4-20480,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-sba-core-jst-2915/zones/us-central1-a/instances/vtwjstiissba01","compute.Instance","adtgcp-ent-sba-core-jst-2915","vtwjstiissba01","2026-05-19T00:33:39Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-sba-core-jst-2915","[]","[]","","us-central1-a","{}","[entssl,etstsensitive]","{deletionProtection:FALSE,hasFullApiAccess:false,id:8005128180105351436,internalIPs:[10.121.8.112],machineType:e2-custom-4-8192,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-prf-core-vtx-54d5/zones/us-central1-a/instances/vtlvtxprf03","compute.Instance","adtgcp-ent-prf-core-vtx-54d5","vtlvtxprf03","2026-05-19T00:27:24Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-prf-core-vtx-54d5","[]","[]","","us-central1-a","{}","[entssl,etstgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:8339226839883321475,internalIPs:[10.121.0.56],machineType:n2-custom-4-20480,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst-core-mmb-3a23/zones/us-central1-a/instances/vtwhpf02","compute.Instance","adtgcp-ent-tst-core-mmb-3a23","vtwhpf02","2026-05-19T00:01:43Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst-core-mmb-3a23","[]","[]","","us-central1-a","{}","[entssl,etstsensitive]","{deletionProtection:FALSE,hasFullApiAccess:false,id:2747903328639129224,internalIPs:[10.121.8.111],machineType:e2-custom-4-8192,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst-core-mmb-3a23/zones/us-central1-a/instances/vtwcmmb03","compute.Instance","adtgcp-ent-tst-core-mmb-3a23","vtwcmmb03","2026-05-18T23:49:42Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst-core-mmb-3a23","[]","[]","","us-central1-a","{}","[entssl,etstsensitive,smb]","{deletionProtection:FALSE,hasFullApiAccess:false,id:530127687527046010,internalIPs:[10.121.8.109],machineType:e2-custom-4-12288,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
